Open_Recalls,Recall_status,Name_of_Recall,Campaign_NHTSA,Date_of_recall_announcement,Brief_Description,Safety_Risk,Remedy,Vim_ID,Time_Stamp
Yes,incomplete,Third Row Seatbelt Buckle Retention,22V617,2022-10-19,"General Motors has decided that a defect which relates to motor vehicle safety may exist in certain 2021 – 2022 model year Cadillac Escalade and Escalade ESV vehicles, 2021 – 2022 model year Chevrolet Suburban and Tahoe vehicles, and 2021 – 2022 model year GMC Yukon and Yukon XL vehicles.  In certain of these vehicles, the rivet that retains the buckle to the mounting bracket in the left or right side third-row seatbelt buckle assembly may not have been properly formed during the manufacturing process.","If the third-row seatbelt assembly is not properly riveted, it may not properly restrain occupants in a crash, increasing the risk of injury.",Dealers will inspect the rivet head formation on both the left and right side third row seatbelt buckle assemblies and replace seatbelt buckle assemblies as necessary.,1GNSCBKD6MR373841,2023-03-06 23:48:16.893376
Yes,incomplete,Daytime Running Lights (DRL) May Not Deactivate When Headlamps Are On,22V827,2022-11-03,"General Motors has decided that certain 2021 model year GMC Yukon and Yukon XL vehicles, Chevrolet Tahoe and Suburban vehicles, and Cadillac Escalade and Escalade ESV vehicles fail to conform, in part, to S7.10.5 of Federal Motor Vehicle Safety Standard (F/CMVSS) No. 108, “Lamps, reflective devices, and associated equipment.”  The daytime running lamps (DRLs) may not deactivate when the headlamps are on, as required by S7.10.5, Table I-a. of F/CMVSS 108.","If the DRLs do not deactivate when the headlamps are on, the resulting glare could increase the risk of a crash.",General Motors will update the software in the vehicles’ Body Control Module (BCM) to correct the condition.,1GNSCBKD6MR373841,2023-03-06 23:48:16.896016
No,,,,,,,,1G1YY22G045128130,2023-03-06 23:48:16.997651
No,,,,,,,,1g1yb2d47m5111278,2023-03-06 23:48:17.061102
Yes,incomplete,Special Coverage 11135,,2001-01-01,,,,2CNDL13F266188644,2023-03-06 23:48:17.156030
Yes,incomplete,Special Coverage 14319,,2001-01-01,"Certain 2005-2006 model year (MY) Chevrolet Equinox, 2006 MY Pontiac Torrent and 2002-2007 MY Saturn VUE vehicles may have a condition in which the ignition key may be removed when the ignition is not in the “Off” position. If the ignition key is removed when the ignition is not in the “Off” position, unintended motion may occur: (a) for an automatic transmission, if the transmission is not in “Park”; or (b) for a manual transmission, if the parking brake is not engaged and the transmission is not in reverse gear. This could result in a vehicle crash and occupant or pedestrian injuries.

This special coverage covers the condition described above for the life of the vehicle. This means regardless of when the vehicle was originally placed in service or its current mileage or ownership, the repairs described in this bulletin will be paid for by GM.",,,2CNDL13F266188644,2023-03-06 23:48:17.158711
Yes,incomplete,Special Coverage 11135,,2001-01-01,,,,2CNDL73F066126355,2023-03-06 23:48:17.170354
No,,,,,,,,1Gnskskd6mr221223,2023-03-06 23:48:17.177171
Yes,incomplete,Special Coverage 14319,,2001-01-01,"Certain 2005-2006 model year (MY) Chevrolet Equinox, 2006 MY Pontiac Torrent and 2002-2007 MY Saturn VUE vehicles may have a condition in which the ignition key may be removed when the ignition is not in the “Off” position. If the ignition key is removed when the ignition is not in the “Off” position, unintended motion may occur: (a) for an automatic transmission, if the transmission is not in “Park”; or (b) for a manual transmission, if the parking brake is not engaged and the transmission is not in reverse gear. This could result in a vehicle crash and occupant or pedestrian injuries.

This special coverage covers the condition described above for the life of the vehicle. This means regardless of when the vehicle was originally placed in service or its current mileage or ownership, the repairs described in this bulletin will be paid for by GM.",,,2CNDL73F066126355,2023-03-06 23:48:17.180583
Yes,incomplete,Windshield Wiper Failure,22V165,2022-10-04,"General Motors has decided that a defect, which relates to motor vehicle safety, exists in certain 2014-2015 model year Chevrolet Equinox and GMC Terrain vehicles.  The ball joints in the windshield wiper modules of these vehicles may experience high corrosion and wear that could result in the separation of one or more ball joints from their sockets during wiper operation.  If a ball joint were to separate, one or both of the windshield wipers could become inoperative.","If one or both of the windshield wipers become inoperative, it could limit the driver’s visibility under certain operating conditions, which may increase the risk of a crash.",Dealers will inspect the wiper module and repair or replace as necessary.,2GNFLEEK5F6315554,2023-03-06 23:48:17.189823
Yes,incomplete,Wiper Transmission Arm Linkage Failure,,2019-12-17,"Some 2010-2017 model year Equinox or Terrain vehicles may have a condition where a link ball socket in the Front wiper transmission may separate. If this were to occur, the driver would experience a sudden loss of Front wiper function.
	
This special coverage covers the condition described above for a period of 10 years or 150,000 miles (240,000 km), whichever occurs first, from the date the vehicle was originally placed in service, regardless of ownership.",,Dealers are to replace the front wiper module with the latest version with improved sockets and a new water shield.  The repairs will be made at no charge to the customer.,2GNFLEEK5F6315554,2023-03-06 23:48:17.196555
Yes,complete,Neck tension exceeded the FMVSS208 performance limit MY2016-17 Chevrolet Spark (N17-2097790; N172097790; Bulletin # 17199),17V307,2017-05-09,"General Motors has decided that certain 2016 - 2017 Chevrolet Spark vehicles may not comply with Federal/Canada Motor Vehicle Safety Standard (“FMVSS”/""CMVSS"") 208, “Occupant Crash Protection.”  During air bag compliance testing using unbelted, out of position 3-year-old and 6-year-old test dummies in the front passenger seating position, the dummy instrumentation recorded axial neck force from the air bag’s deployment greater than permitted by FMVSS/CMVSS (TSD) 208 S22.4.2, S21.5.5, and S23.5.5.","Although it is unsafe and unadvisable for a child occupant to ride unsecured in the front passenger seat, a child in that position at the time of a crash necessitating air bag deployment may be subject to an increased risk of injury.","Dealers will replace the passenger air bag module with a new air bag module containing an air bag with an additional, folded in flap intended to guide the trajectory of the air bag and reduce axial neck force during deployment.",KL8CD6SAXGC611522,2023-03-06 23:48:17.195149
Yes,incomplete,Special Coverage 10240,,2001-01-01,,,,1GNEC13V45J247525,2023-03-06 23:48:17.203036
Yes,complete,ELECTRIC POWER STEERING ASSIST,14V153,2014-03-31,"General Motors has decided that a defect, which relates to motor vehicle safety, exists in some 2004-2006 model year (MY) Chevrolet Malibu and Malibu Maxx, all 2005 and some 2006, 2008-2009 MY Pontiac G6, and some 2008-2009 Saturn Aura vehicles equipped with electric power steering (EPS). The subject vehicles equipped with EPS may experience a sudden loss of power steering assist that could occur at any time while driving.","If the power steering assist is lost, a message is displayed on the Driver Information Center and a chime sounds to inform the driver.  Steering control can be maintained, as the vehicle will revert to a manual steering mode, but would require greater driver effort at low vehicle speeds, which could result in an increased risk of a crash.",Dealers will replace the torque sensor assembly free of charge.,1G1ZU53836F164383,2023-03-06 23:48:17.215156
Yes,incomplete,Brake Lamp Malfunction,,2017-02-23,"Some 2004-2012 model year Chevrolet Malibu, 2004-2007 model year Chevrolet Malibu Maxx, 2005-2010 model year Pontiac G6, and 2007-2009 model year Saturn AURA vehicles may have a condition where increased resistance in the body control module (BCM) connection system can result in voltage fluctuations or intermittency in the brake apply sensor (BAS) circuit that can cause brake lamp malfunction. Specifically, the brake lamps may either illuminate without the brake pedal applied, or turn off when the pedal is applied.

This special coverage covers the condition described above for a period of 15 years or 150,000 miles (240,000 km), whichever occurs first, from the date the vehicle was originally placed in service, regardless of ownership.","The brake lamps may either illuminate without the brake pedal applied, or turn off when the pedal is applied.","Dealers are to attach the wiring harness to the BCM with a spacer, apply dielectric lubricant to the BCM X2 (C2) connector and the BAS harness connector, and relearn the brake pedal home position.  The repairs will be made at no charge to the customer.",1G1ZU53836F164383,2023-03-06 23:48:17.216368
Yes,complete,BRAKE LAMP MALFUNCTION,14V252,2014-05-14,"General Motors has decided that a defect which relates to motor vehicle safety exists in 2004-2012 Malibu, 2004-2007 Malibu Maxx, 2005-2010 Pontiac G6, 2007-2010 Saturn Aura vehicles.  On these vehicles, over time an increased resistance can develop in the Body Control Module (BCM) connection system and result in voltage fluctuations or intermittency in the Brake Apply Sensor (BAS) circuit that can cause service brake lamp malfunction.  As a result, the service brake lamps may illuminate when the service brakes are not being applied, or may not illuminate when the service brakes are being applied.  Additionally, cruise control may not engage.  If cruise control is engaged, additional service brake pedal travel may be required to disengage it.  Service brake pedal application may not be required to move the shift lever out of PARK, or additional service brake pedal travel may be required to move the shift lever out of PARK.  Traction control, electronic stability control, and panic braking assist features, if equipped, may be disabled.  Service ESC and/or Traction Control tell-tales may illuminate with this condition.",These conditions may increase the risk of a crash.,"Dealers are to attach the wiring harness to the BCM with a spacer, apply dielectric lubricant to both the BCM and harness connector and on the BAS and harness connector, and relearn the brake pedal home position free of charge.",1G1ZU53836F164383,2023-03-06 23:48:17.217467
